Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Tipus_Servei,Total
2021,7,Horta-Guinardó,33,el Baix Guinardó,2,No consta,4
2021,7,Horta-Guinardó,33,el Baix Guinardó,3,No consta,5
2021,7,Horta-Guinardó,33,el Baix Guinardó,4,No consta,13
2021,7,Horta-Guinardó,33,el Baix Guinardó,5,No consta,6
2021,7,Horta-Guinardó,33,el Baix Guinardó,6,No consta,5
2021,7,Horta-Guinardó,33,el Baix Guinardó,7,No consta,5
2021,7,Horta-Guinardó,33,el Baix Guinardó,8,No consta,11
2021,7,Horta-Guinardó,33,el Baix Guinardó,9,No consta,8
2021,7,Horta-Guinardó,33,el Baix Guinardó,10,No consta,6
2021,7,Horta-Guinardó,33,el Baix Guinardó,11,No consta,9
2021,7,Horta-Guinardó,33,el Baix Guinardó,12,No consta,11
2021,7,Horta-Guinardó,33,el Baix Guinardó,13,No consta,3
2021,7,Horta-Guinardó,33,el Baix Guinardó,14,No consta,8
2021,7,Horta-Guinardó,33,el Baix Guinardó,15,No consta,5
2021,7,Horta-Guinardó,33,el Baix Guinardó,16,No consta,14
2021,7,Horta-Guinardó,33,el Baix Guinardó,17,No consta,8
2021,7,Horta-Guinardó,33,el Baix Guinardó,18,No consta,10
2021,7,Horta-Guinardó,33,el Baix Guinardó,19,No consta,11
2021,7,Horta-Guinardó,34,Can Baró,20,No consta,9
2021,7,Horta-Guinardó,34,Can Baró,21,No consta,5
2021,7,Horta-Guinardó,34,Can Baró,22,No consta,5
2021,7,Horta-Guinardó,34,Can Baró,23,No consta,12
2021,7,Horta-Guinardó,34,Can Baró,24,No consta,6
2021,7,Horta-Guinardó,34,Can Baró,25,No consta,7
2021,7,Horta-Guinardó,34,Can Baró,26,No consta,3
2021,7,Horta-Guinardó,35,el Guinardó,27,No consta,13
2021,7,Horta-Guinardó,35,el Guinardó,28,No consta,16
2021,7,Horta-Guinardó,35,el Guinardó,29,No consta,7
2021,7,Horta-Guinardó,35,el Guinardó,30,No consta,7
2021,7,Horta-Guinardó,35,el Guinardó,31,No consta,6
2021,7,Horta-Guinardó,35,el Guinardó,32,No consta,2
2021,7,Horta-Guinardó,35,el Guinardó,33,No consta,4
2021,7,Horta-Guinardó,35,el Guinardó,34,No consta,3
2021,7,Horta-Guinardó,35,el Guinardó,35,No consta,11
2021,7,Horta-Guinardó,35,el Guinardó,36,No consta,3
2021,7,Horta-Guinardó,35,el Guinardó,37,No consta,6
2021,7,Horta-Guinardó,35,el Guinardó,38,No consta,5
2021,7,Horta-Guinardó,35,el Guinardó,39,No consta,4
2021,7,Horta-Guinardó,35,el Guinardó,40,No consta,7
2021,7,Horta-Guinardó,35,el Guinardó,41,No consta,5
2021,7,Horta-Guinardó,35,el Guinardó,42,No consta,10
2021,7,Horta-Guinardó,35,el Guinardó,43,No consta,8
2021,7,Horta-Guinardó,35,el Guinardó,44,No consta,6
2021,7,Horta-Guinardó,35,el Guinardó,45,No consta,11
2021,7,Horta-Guinardó,35,el Guinardó,46,No consta,4
2021,7,Horta-Guinardó,35,el Guinardó,47,No consta,4
2021,7,Horta-Guinardó,35,el Guinardó,48,No consta,7
2021,7,Horta-Guinardó,35,el Guinardó,49,No consta,2
2021,7,Horta-Guinardó,35,el Guinardó,50,No consta,3
2021,7,Horta-Guinardó,35,el Guinardó,51,No consta,7
2021,7,Horta-Guinardó,36,la Font d'en Fargues,52,No consta,7
2021,7,Horta-Guinardó,36,la Font d'en Fargues,53,No consta,7
2021,7,Horta-Guinardó,36,la Font d'en Fargues,54,No consta,7
2021,7,Horta-Guinardó,36,la Font d'en Fargues,55,No consta,7
2021,7,Horta-Guinardó,36,la Font d'en Fargues,56,No consta,6
2021,7,Horta-Guinardó,36,la Font d'en Fargues,57,No consta,8
2021,7,Horta-Guinardó,36,la Font d'en Fargues,58,No consta,6
2021,7,Horta-Guinardó,37,el Carmel,59,No consta,6
2021,7,Horta-Guinardó,37,el Carmel,60,No consta,10
2021,7,Horta-Guinardó,37,el Carmel,61,No consta,4
2021,7,Horta-Guinardó,37,el Carmel,62,No consta,5
2021,7,Horta-Guinardó,37,el Carmel,63,No consta,7
2021,7,Horta-Guinardó,37,el Carmel,64,No consta,4
2021,7,Horta-Guinardó,37,el Carmel,65,No consta,14
2021,7,Horta-Guinardó,37,el Carmel,66,No consta,5
2021,7,Horta-Guinardó,37,el Carmel,67,No consta,11
2021,7,Horta-Guinardó,37,el Carmel,68,No consta,3
2021,7,Horta-Guinardó,37,el Carmel,69,No consta,2
2021,7,Horta-Guinardó,37,el Carmel,70,No consta,5
2021,7,Horta-Guinardó,37,el Carmel,71,No consta,4
2021,7,Horta-Guinardó,37,el Carmel,72,No consta,7
2021,7,Horta-Guinardó,37,el Carmel,73,No consta,6
2021,7,Horta-Guinardó,37,el Carmel,74,No consta,6
2021,7,Horta-Guinardó,37,el Carmel,75,No consta,0
2021,7,Horta-Guinardó,37,el Carmel,76,No consta,7
2021,7,Horta-Guinardó,37,el Carmel,77,No consta,6
2021,7,Horta-Guinardó,37,el Carmel,78,No consta,4
2021,7,Horta-Guinardó,37,el Carmel,79,No consta,4
2021,7,Horta-Guinardó,37,el Carmel,80,No consta,4
2021,7,Horta-Guinardó,38,la Teixonera,81,No consta,8
2021,7,Horta-Guinardó,38,la Teixonera,82,No consta,3
2021,7,Horta-Guinardó,38,la Teixonera,83,No consta,5
2021,7,Horta-Guinardó,38,la Teixonera,84,No consta,6
2021,7,Horta-Guinardó,38,la Teixonera,85,No consta,8
2021,7,Horta-Guinardó,38,la Teixonera,86,No consta,2
2021,7,Horta-Guinardó,38,la Teixonera,87,No consta,7
2021,7,Horta-Guinardó,38,la Teixonera,88,No consta,5
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,89,No consta,4
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,90,No consta,7
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,91,No consta,4
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,92,No consta,4
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,93,No consta,5
2021,7,Horta-Guinardó,40,Montbau,94,No consta,2
2021,7,Horta-Guinardó,40,Montbau,95,No consta,9
2021,7,Horta-Guinardó,40,Montbau,96,No consta,3
2021,7,Horta-Guinardó,40,Montbau,97,No consta,4
2021,7,Horta-Guinardó,41,la Vall d'Hebron,98,No consta,8
2021,7,Horta-Guinardó,41,la Vall d'Hebron,99,No consta,5
2021,7,Horta-Guinardó,41,la Vall d'Hebron,100,No consta,7
2021,7,Horta-Guinardó,41,la Vall d'Hebron,101,No consta,12
2021,7,Horta-Guinardó,42,la Clota,102,No consta,5
2021,7,Horta-Guinardó,43,Horta,103,No consta,3
2021,7,Horta-Guinardó,43,Horta,104,No consta,11
2021,7,Horta-Guinardó,43,Horta,105,No consta,5
2021,7,Horta-Guinardó,43,Horta,106,No consta,8
2021,7,Horta-Guinardó,43,Horta,107,No consta,3
2021,7,Horta-Guinardó,43,Horta,108,No consta,2
2021,7,Horta-Guinardó,43,Horta,109,No consta,16
2021,7,Horta-Guinardó,43,Horta,110,No consta,2
2021,7,Horta-Guinardó,43,Horta,111,No consta,3
2021,7,Horta-Guinardó,43,Horta,112,No consta,2
2021,7,Horta-Guinardó,43,Horta,113,No consta,10
2021,7,Horta-Guinardó,43,Horta,114,No consta,4
2021,7,Horta-Guinardó,43,Horta,115,No consta,7
2021,7,Horta-Guinardó,43,Horta,116,No consta,8
2021,7,Horta-Guinardó,43,Horta,117,No consta,4
2021,7,Horta-Guinardó,43,Horta,118,No consta,6
2021,7,Horta-Guinardó,43,Horta,119,No consta,4
2021,7,Horta-Guinardó,43,Horta,120,No consta,6
2021,7,Horta-Guinardó,43,Horta,121,No consta,7
2021,7,Horta-Guinardó,43,Horta,122,No consta,5
2021,7,Horta-Guinardó,43,Horta,123,No consta,5
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1,No consta,8
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2,No consta,5
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3,No consta,5
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,4,No consta,7
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,5,No consta,7
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,6,No consta,7
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,7,No consta,5
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8,No consta,12
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,9,No consta,6
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10,No consta,3
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11,No consta,6
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12,No consta,4
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,13,No consta,11
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,14,No consta,4
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,15,No consta,4
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,16,No consta,7
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,17,No consta,11
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,18,No consta,7
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,19,No consta,6
2021,8,Nou Barris,45,Porta,20,No consta,7
2021,8,Nou Barris,45,Porta,21,No consta,7
2021,8,Nou Barris,45,Porta,22,No consta,7
2021,8,Nou Barris,45,Porta,23,No consta,2
2021,8,Nou Barris,45,Porta,24,No consta,7
2021,8,Nou Barris,45,Porta,25,No consta,3
2021,8,Nou Barris,45,Porta,26,No consta,5
2021,8,Nou Barris,45,Porta,27,No consta,4
2021,8,Nou Barris,45,Porta,28,No consta,6
2021,8,Nou Barris,45,Porta,29,No consta,10
2021,8,Nou Barris,45,Porta,30,No consta,4
2021,8,Nou Barris,45,Porta,31,No consta,5
2021,8,Nou Barris,45,Porta,32,No consta,4
2021,8,Nou Barris,45,Porta,33,No consta,3
2021,8,Nou Barris,45,Porta,34,No consta,2
2021,8,Nou Barris,45,Porta,35,No consta,5
2021,8,Nou Barris,45,Porta,36,No consta,9
2021,8,Nou Barris,45,Porta,37,No consta,10
2021,8,Nou Barris,46,el Turó de la Peira,38,No consta,5
2021,8,Nou Barris,46,el Turó de la Peira,39,No consta,4
2021,8,Nou Barris,46,el Turó de la Peira,40,No consta,4
2021,8,Nou Barris,46,el Turó de la Peira,41,No consta,7
2021,8,Nou Barris,46,el Turó de la Peira,42,No consta,4
2021,8,Nou Barris,46,el Turó de la Peira,43,No consta,1
2021,8,Nou Barris,46,el Turó de la Peira,44,No consta,6
2021,8,Nou Barris,46,el Turó de la Peira,45,No consta,7
2021,8,Nou Barris,46,el Turó de la Peira,46,No consta,5
2021,8,Nou Barris,46,el Turó de la Peira,47,No consta,3
2021,8,Nou Barris,47,Can Peguera,48,No consta,3
2021,8,Nou Barris,47,Can Peguera,49,No consta,4
2021,8,Nou Barris,48,la Guineueta,50,No consta,5
2021,8,Nou Barris,48,la Guineueta,51,No consta,5
2021,8,Nou Barris,48,la Guineueta,52,No consta,4
2021,8,Nou Barris,48,la Guineueta,53,No consta,8
2021,8,Nou Barris,48,la Guineueta,54,No consta,7
2021,8,Nou Barris,48,la Guineueta,55,No consta,7
2021,8,Nou Barris,48,la Guineueta,56,No consta,8
2021,8,Nou Barris,48,la Guineueta,57,No consta,5
2021,8,Nou Barris,48,la Guineueta,58,No consta,6
2021,8,Nou Barris,48,la Guineueta,59,No consta,4
2021,8,Nou Barris,49,Canyelles,60,No consta,7
2021,8,Nou Barris,49,Canyelles,61,No consta,3
2021,8,Nou Barris,49,Canyelles,62,No consta,7
2021,8,Nou Barris,49,Canyelles,63,No consta,5
2021,8,Nou Barris,49,Canyelles,64,No consta,7
2021,8,Nou Barris,50,les Roquetes,65,No consta,7
2021,8,Nou Barris,50,les Roquetes,66,No consta,2
2021,8,Nou Barris,50,les Roquetes,67,No consta,9
2021,8,Nou Barris,50,les Roquetes,68,No consta,10
2021,8,Nou Barris,50,les Roquetes,69,No consta,12
2021,8,Nou Barris,50,les Roquetes,70,No consta,6
2021,8,Nou Barris,50,les Roquetes,71,No consta,8
2021,8,Nou Barris,50,les Roquetes,72,No consta,5
2021,8,Nou Barris,50,les Roquetes,73,No consta,5
2021,8,Nou Barris,50,les Roquetes,74,No consta,6
2021,8,Nou Barris,51,Verdun,75,No consta,5
2021,8,Nou Barris,51,Verdun,76,No consta,13
2021,8,Nou Barris,51,Verdun,77,No consta,0
2021,8,Nou Barris,51,Verdun,78,No consta,6
2021,8,Nou Barris,51,Verdun,79,No consta,7
2021,8,Nou Barris,51,Verdun,80,No consta,6
2021,8,Nou Barris,51,Verdun,81,No consta,7
2021,8,Nou Barris,51,Verdun,82,No consta,8
2021,8,Nou Barris,52,la Prosperitat,83,No consta,8
2021,8,Nou Barris,52,la Prosperitat,84,No consta,7
2021,8,Nou Barris,52,la Prosperitat,85,No consta,5
2021,8,Nou Barris,52,la Prosperitat,86,No consta,7
2021,8,Nou Barris,52,la Prosperitat,87,No consta,5
2021,8,Nou Barris,52,la Prosperitat,88,No consta,3
2021,8,Nou Barris,52,la Prosperitat,89,No consta,6
2021,8,Nou Barris,52,la Prosperitat,90,No consta,7
2021,8,Nou Barris,52,la Prosperitat,91,No consta,10
2021,8,Nou Barris,52,la Prosperitat,92,No consta,6
2021,8,Nou Barris,52,la Prosperitat,93,No consta,5
2021,8,Nou Barris,52,la Prosperitat,94,No consta,5
2021,8,Nou Barris,52,la Prosperitat,95,No consta,3
2021,8,Nou Barris,52,la Prosperitat,96,No consta,4
2021,8,Nou Barris,52,la Prosperitat,97,No consta,2
2021,8,Nou Barris,52,la Prosperitat,98,No consta,7
2021,8,Nou Barris,52,la Prosperitat,99,No consta,10
2021,8,Nou Barris,52,la Prosperitat,100,No consta,5
2021,8,Nou Barris,52,la Prosperitat,101,No consta,7
2021,8,Nou Barris,52,la Prosperitat,102,No consta,3
2021,8,Nou Barris,53,la Trinitat Nova,103,No consta,2
2021,8,Nou Barris,53,la Trinitat Nova,104,No consta,5
2021,8,Nou Barris,53,la Trinitat Nova,105,No consta,4
2021,8,Nou Barris,53,la Trinitat Nova,106,No consta,7
2021,8,Nou Barris,53,la Trinitat Nova,107,No consta,6
2021,8,Nou Barris,54,Torre Baró,108,No consta,3
2021,8,Nou Barris,54,Torre Baró,109,No consta,6
2021,8,Nou Barris,55,Ciutat Meridiana,110,No consta,11
2021,8,Nou Barris,55,Ciutat Meridiana,111,No consta,4
2021,8,Nou Barris,55,Ciutat Meridiana,112,No consta,7
2021,8,Nou Barris,55,Ciutat Meridiana,113,No consta,12
2021,8,Nou Barris,55,Ciutat Meridiana,114,No consta,3
2021,8,Nou Barris,55,Ciutat Meridiana,115,No consta,8
2021,8,Nou Barris,56,Vallbona,116,No consta,7
2021,8,Nou Barris,48,la Guineueta,215,No consta,2
2021,9,Sant Andreu,57,la Trinitat Vella,1,No consta,9
2021,9,Sant Andreu,57,la Trinitat Vella,2,No consta,7
2021,9,Sant Andreu,57,la Trinitat Vella,3,No consta,7
2021,9,Sant Andreu,57,la Trinitat Vella,4,No consta,12
2021,9,Sant Andreu,57,la Trinitat Vella,5,No consta,9
2021,9,Sant Andreu,58,Baró de Viver,6,No consta,5
2021,9,Sant Andreu,58,Baró de Viver,7,No consta,6
2021,9,Sant Andreu,59,el Bon Pastor,8,No consta,9
2021,9,Sant Andreu,59,el Bon Pastor,9,No consta,8
2021,9,Sant Andreu,59,el Bon Pastor,10,No consta,7
2021,9,Sant Andreu,59,el Bon Pastor,11,No consta,9
2021,9,Sant Andreu,59,el Bon Pastor,13,No consta,5
2021,9,Sant Andreu,59,el Bon Pastor,14,No consta,4
2021,9,Sant Andreu,59,el Bon Pastor,15,No consta,21
2021,9,Sant Andreu,60,Sant Andreu,16,No consta,9
2021,9,Sant Andreu,60,Sant Andreu,17,No consta,6
2021,9,Sant Andreu,60,Sant Andreu,18,No consta,15
2021,9,Sant Andreu,60,Sant Andreu,19,No consta,12
2021,9,Sant Andreu,60,Sant Andreu,20,No consta,4
2021,9,Sant Andreu,60,Sant Andreu,21,No consta,6
2021,9,Sant Andreu,60,Sant Andreu,22,No consta,1
2021,9,Sant Andreu,60,Sant Andreu,23,No consta,4
2021,9,Sant Andreu,60,Sant Andreu,24,No consta,3
2021,9,Sant Andreu,60,Sant Andreu,25,No consta,7
2021,9,Sant Andreu,60,Sant Andreu,26,No consta,3
2021,9,Sant Andreu,60,Sant Andreu,27,No consta,4
2021,9,Sant Andreu,60,Sant Andreu,28,No consta,4
2021,9,Sant Andreu,60,Sant Andreu,29,No consta,4
2021,9,Sant Andreu,60,Sant Andreu,30,No consta,4
2021,9,Sant Andreu,60,Sant Andreu,31,No consta,3
2021,9,Sant Andreu,60,Sant Andreu,32,No consta,12
2021,9,Sant Andreu,60,Sant Andreu,33,No consta,11
2021,9,Sant Andreu,60,Sant Andreu,34,No consta,6
2021,9,Sant Andreu,60,Sant Andreu,35,No consta,3
2021,9,Sant Andreu,60,Sant Andreu,36,No consta,7
2021,9,Sant Andreu,60,Sant Andreu,37,No consta,8
2021,9,Sant Andreu,60,Sant Andreu,38,No consta,9
2021,9,Sant Andreu,60,Sant Andreu,39,No consta,10
2021,9,Sant Andreu,60,Sant Andreu,40,No consta,7
2021,9,Sant Andreu,60,Sant Andreu,41,No consta,7
2021,9,Sant Andreu,60,Sant Andreu,42,No consta,1
2021,9,Sant Andreu,60,Sant Andreu,43,No consta,9
2021,9,Sant Andreu,60,Sant Andreu,44,No consta,2
2021,9,Sant Andreu,60,Sant Andreu,45,No consta,11
2021,9,Sant Andreu,60,Sant Andreu,46,No consta,7
2021,9,Sant Andreu,60,Sant Andreu,47,No consta,4
2021,9,Sant Andreu,60,Sant Andreu,48,No consta,6
2021,9,Sant Andreu,60,Sant Andreu,49,No consta,2
2021,9,Sant Andreu,60,Sant Andreu,50,No consta,11
2021,9,Sant Andreu,60,Sant Andreu,51,No consta,5
2021,9,Sant Andreu,60,Sant Andreu,52,No consta,6
2021,9,Sant Andreu,60,Sant Andreu,53,No consta,3
2021,9,Sant Andreu,60,Sant Andreu,54,No consta,2
2021,9,Sant Andreu,61,la Sagrera,55,No consta,11
2021,9,Sant Andreu,61,la Sagrera,56,No consta,6
2021,9,Sant Andreu,61,la Sagrera,57,No consta,9
2021,9,Sant Andreu,61,la Sagrera,58,No consta,6
2021,9,Sant Andreu,61,la Sagrera,59,No consta,4
2021,9,Sant Andreu,61,la Sagrera,60,No consta,5
2021,9,Sant Andreu,61,la Sagrera,61,No consta,5
2021,9,Sant Andreu,61,la Sagrera,62,No consta,6
2021,9,Sant Andreu,61,la Sagrera,63,No consta,9
2021,9,Sant Andreu,61,la Sagrera,64,No consta,5
2021,9,Sant Andreu,61,la Sagrera,65,No consta,8
2021,9,Sant Andreu,61,la Sagrera,66,No consta,9
2021,9,Sant Andreu,61,la Sagrera,67,No consta,6
2021,9,Sant Andreu,61,la Sagrera,68,No consta,5
2021,9,Sant Andreu,61,la Sagrera,69,No consta,0
2021,9,Sant Andreu,61,la Sagrera,70,No consta,5
2021,9,Sant Andreu,61,la Sagrera,71,No consta,6
2021,9,Sant Andreu,61,la Sagrera,72,No consta,4
2021,9,Sant Andreu,61,la Sagrera,73,No consta,5
2021,9,Sant Andreu,62,el Congrés i els Indians,74,No consta,12
2021,9,Sant Andreu,62,el Congrés i els Indians,75,No consta,9
2021,9,Sant Andreu,62,el Congrés i els Indians,76,No consta,10
2021,9,Sant Andreu,62,el Congrés i els Indians,77,No consta,5
2021,9,Sant Andreu,62,el Congrés i els Indians,78,No consta,12
2021,9,Sant Andreu,62,el Congrés i els Indians,79,No consta,3
2021,9,Sant Andreu,62,el Congrés i els Indians,80,No consta,8
2021,9,Sant Andreu,62,el Congrés i els Indians,81,No consta,3
2021,9,Sant Andreu,62,el Congrés i els Indians,82,No consta,8
2021,9,Sant Andreu,63,Navas,83,No consta,6
2021,9,Sant Andreu,63,Navas,84,No consta,12
2021,9,Sant Andreu,63,Navas,85,No consta,10
2021,9,Sant Andreu,63,Navas,86,No consta,8
2021,9,Sant Andreu,63,Navas,87,No consta,11
2021,9,Sant Andreu,63,Navas,88,No consta,9
2021,9,Sant Andreu,63,Navas,89,No consta,6
2021,9,Sant Andreu,63,Navas,90,No consta,8
2021,9,Sant Andreu,63,Navas,91,No consta,7
2021,9,Sant Andreu,63,Navas,92,No consta,8
2021,9,Sant Andreu,63,Navas,93,No consta,5
2021,9,Sant Andreu,63,Navas,94,No consta,15
2021,9,Sant Andreu,63,Navas,95,No consta,17
2021,9,Sant Andreu,61,la Sagrera,156,No consta,8
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,1,No consta,14
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,2,No consta,10
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,3,No consta,10
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,4,No consta,15
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,5,No consta,4
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,6,No consta,9
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,7,No consta,0
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,8,No consta,6
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,9,No consta,8
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,10,No consta,11
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,11,No consta,7
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,12,No consta,11
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,13,No consta,7
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,14,No consta,13
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,15,No consta,14
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,16,No consta,4
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,17,No consta,5
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,18,No consta,8
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,19,No consta,8
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,20,No consta,1
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,21,No consta,3
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,22,No consta,4
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,23,No consta,3
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,24,No consta,6
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,25,No consta,6
2021,10,Sant Martí,65,el Clot,26,No consta,17
2021,10,Sant Martí,65,el Clot,27,No consta,5
2021,10,Sant Martí,65,el Clot,28,No consta,11
2021,10,Sant Martí,65,el Clot,29,No consta,3
2021,10,Sant Martí,65,el Clot,30,No consta,13
2021,10,Sant Martí,65,el Clot,31,No consta,6
2021,10,Sant Martí,65,el Clot,32,No consta,9
2021,10,Sant Martí,65,el Clot,33,No consta,2
2021,10,Sant Martí,65,el Clot,34,No consta,9
2021,10,Sant Martí,65,el Clot,35,No consta,3
2021,10,Sant Martí,65,el Clot,36,No consta,10
2021,10,Sant Martí,65,el Clot,37,No consta,4
2021,10,Sant Martí,65,el Clot,38,No consta,5
2021,10,Sant Martí,65,el Clot,39,No consta,12
2021,10,Sant Martí,65,el Clot,40,No consta,20
2021,10,Sant Martí,65,el Clot,41,No consta,5
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,No consta,18
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,No consta,18
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,No consta,9
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,No consta,5
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,No consta,4
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,47,No consta,8
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,48,No consta,5
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,49,No consta,1
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50,No consta,18
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,51,No consta,4
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,52,No consta,9
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,53,No consta,10
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,54,No consta,11
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,55,No consta,25
2021,10,Sant Martí,68,el Poblenou,56,No consta,20
2021,10,Sant Martí,68,el Poblenou,57,No consta,9
2021,10,Sant Martí,68,el Poblenou,58,No consta,7
2021,10,Sant Martí,68,el Poblenou,59,No consta,17
2021,10,Sant Martí,68,el Poblenou,60,No consta,8
2021,10,Sant Martí,68,el Poblenou,61,No consta,9
2021,10,Sant Martí,68,el Poblenou,62,No consta,6
2021,10,Sant Martí,68,el Poblenou,63,No consta,0
2021,10,Sant Martí,68,el Poblenou,64,No consta,7
2021,10,Sant Martí,68,el Poblenou,65,No consta,8
2021,10,Sant Martí,68,el Poblenou,66,No consta,9
2021,10,Sant Martí,68,el Poblenou,67,No consta,7
2021,10,Sant Martí,68,el Poblenou,68,No consta,2
2021,10,Sant Martí,68,el Poblenou,69,No consta,14
2021,10,Sant Martí,68,el Poblenou,70,No consta,8
2021,10,Sant Martí,68,el Poblenou,71,No consta,6
2021,10,Sant Martí,68,el Poblenou,72,No consta,18
2021,10,Sant Martí,68,el Poblenou,73,No consta,8
2021,10,Sant Martí,68,el Poblenou,74,No consta,9
2021,10,Sant Martí,68,el Poblenou,75,No consta,10
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,No consta,8
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,No consta,10
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,No consta,15
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,No consta,8
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,No consta,19
2021,10,Sant Martí,70,el Besòs i el Maresme,81,No consta,29
2021,10,Sant Martí,70,el Besòs i el Maresme,82,No consta,8
2021,10,Sant Martí,70,el Besòs i el Maresme,83,No consta,12
2021,10,Sant Martí,70,el Besòs i el Maresme,84,No consta,5
2021,10,Sant Martí,70,el Besòs i el Maresme,85,No consta,12
2021,10,Sant Martí,70,el Besòs i el Maresme,86,No consta,11
2021,10,Sant Martí,70,el Besòs i el Maresme,87,No consta,6
2021,10,Sant Martí,70,el Besòs i el Maresme,88,No consta,5
2021,10,Sant Martí,70,el Besòs i el Maresme,89,No consta,7
2021,10,Sant Martí,70,el Besòs i el Maresme,90,No consta,6
2021,10,Sant Martí,70,el Besòs i el Maresme,91,No consta,9
2021,10,Sant Martí,70,el Besòs i el Maresme,92,No consta,5
2021,10,Sant Martí,70,el Besòs i el Maresme,93,No consta,8
2021,10,Sant Martí,71,Provençals del Poblenou,94,No consta,18
2021,10,Sant Martí,71,Provençals del Poblenou,95,No consta,9
2021,10,Sant Martí,71,Provençals del Poblenou,96,No consta,13
2021,10,Sant Martí,71,Provençals del Poblenou,97,No consta,11
2021,10,Sant Martí,71,Provençals del Poblenou,98,No consta,7
2021,10,Sant Martí,71,Provençals del Poblenou,99,No consta,2
2021,10,Sant Martí,71,Provençals del Poblenou,100,No consta,9
2021,10,Sant Martí,71,Provençals del Poblenou,101,No consta,15
2021,10,Sant Martí,71,Provençals del Poblenou,102,No consta,17
2021,10,Sant Martí,71,Provençals del Poblenou,103,No consta,12
